"url","name","topics","skills","type","description"
"https://www.coursera.org/specializations/aws-fundamentals","AWS Fundamentals | Coursera","['Information Technology', 'Cloud Computing']","['Compute', 'Cloud Computing Security', 'AWS cloud', 'Cloud Storage', 'Networking', 'Storage', 'aws', 'Information Privacy', 'Cloud Management', 'security', 'Cloud Applications', 'AWS Lambda']","specialization","b'This specialization gives current or aspiring IT professionals an overview of the features, benefits, and capabilities of Amazon Web Services (AWS). As you proceed through these four interconnected courses, you will gain a more vivid understanding of core AWS services, key AWS security concepts, strategies for migrating from on-premises to AWS, and basics of building serverless applications with AWS. Additionally, you will have opportunities to practice what you have learned by completing labs and exercises developed by AWS technical instructors.'"
"https://www.coursera.org/specializations/aws-java-serverless-development","Modern Application Development with Java on AWS | Coursera","['Computer Science', 'Software Development']","['Amazon Dynamodb', 'Cloud Computing Architecture', 'Serverless Computing', 'Application development', 'Compute', 'Cloud Computing Security', 'AWS cloud', 'Networking', 'Storage', 'Amazon Elastic Compute Cloud (Amazon EC2)', 'Apache Mesos', 'Autoscaling']","specialization","b'This specialization is designed to help you master the skills of designing and building cloud-native applications on AWS. We begin with the foundational technical and cloud knowledge that you need to have to build in the AWS Cloud. In the first course, you will be introduced to several AWS compute services, different storage and database offerings that AWS provides, AWS\xc3\xa2\xc2\x80\xc2\x99 networking capabilities, monitoring capabilities and the AWS IAM service.\\n\\nThe second course of the specialization explores how to build an API driven application using Amazon API Gateway for serverless API hosting, AWS Lambda for serverless computing and Amazon Cognito for serverless authentication.\\n\\nModern applications require a modern database. Hence, the third course introduces you to NoSQL databases and the challenges they solve. We will dive deep into Amazon DynamoDB topics such as recovery, SDKs, partition keys, security and encryption, global tables, stateless applications, streams, and best practices. DynamoDB is a key-value and document database that delivers single-digit millisecond performance at any scale.\\n\\nFinally, you\xc3\xa2\xc2\x80\xc2\x99ll learn how to use Amazon CodeGuru Reviewer to detect issues and identify recommendations to improve the quality and security of your code.\\n\\nNote: There are 4 versions of this specialization. We recommend you choose the Specialization based on your programming language or platform of choice: Python, .NET, Node.js, & Java.'"
"https://www.coursera.org/specializations/aws-net-serverless-development","Modern Application Development with .NET on AWS | Coursera","['Computer Science', 'Software Development']","['Cloud Computing Architecture', 'Serverless Computing', 'Application development', 'Amazon Web Services (Amazon AWS)', 'Amazon Dynamodb', 'Compute', 'Cloud Computing Security', 'AWS cloud', 'Networking', 'Storage', 'NoSQL Database', 'Cryptography']","specialization","b'This specialization is designed to help you master the skills of designing and building cloud-native applications on AWS. We begin with the foundational technical and cloud knowledge that you need to have to build in the AWS Cloud. In the first course, you will be introduced to several AWS compute services, different storage and database offerings that AWS provides, AWS\xc3\xa2\xc2\x80\xc2\x99 networking capabilities, monitoring capabilities and the AWS IAM service.\\n\\nThe second course in the specialization explores how to build an API driven application using Amazon API Gateway for serverless API hosting, AWS Lambda for serverless computing, and Amazon Cognito for serverless authentication.\\n\\nModern applications require a modern database. Hence, the third course introduces you to NoSQL databases and the challenges they solve. We will dive deep into Amazon DynamoDB topics such as recovery, SDKs, partition keys, security and encryption, global tables, stateless applications, streams, and best practices. Amazon DynamoDB is a key-value and document database that delivers single-digit millisecond performance at any scale.\\n\\nNote: There are 4 versions of this specialization. We recommend you choose the Specialization based on your programming language or platform of choice: Python, Java, Node.js & .NET.'"
"https://www.coursera.org/specializations/aws-nodejs-serverless-development","Modern Application Development with Node.js on AWS | Coursera","['Computer Science', 'Software Development']","['Cloud Computing Architecture', 'Serverless Computing', 'Application development', 'Amazon Web Services (Amazon AWS)', 'Amazon Dynamodb', 'Compute', 'Cloud Computing Security', 'AWS cloud', 'Networking', 'Storage', 'NoSQL Database', 'Cryptography']","specialization","b'This specialization is designed to help you master the skills of designing and building cloud-native applications on AWS. We begin with the foundational technical and cloud knowledge that you need to have to build in the AWS Cloud. In the first course, you will be introduced to several AWS compute services, different storage and database offerings that AWS provides, AWS\xc3\xa2\xc2\x80\xc2\x99 networking capabilities, monitoring capabilities and the AWS IAM service.\\n\\nThe second course in the specialization explores how to build an API driven application using Amazon API Gateway for serverless API hosting, AWS Lambda for serverless computing, and Amazon Cognito for serverless authentication.\\n\\nModern applications require a modern database. Hence, the third course introduces you to NoSQL databases and the challenges they solve. We will dive deep into Amazon DynamoDB topics such as recovery, SDKs, partition keys, security and encryption, global tables, stateless applications, streams, and best practices. Amazon DynamoDB is a key-value and document database that delivers single-digit millisecond performance at any scale.\\n\\nNote: There are 4 versions of this specialization. We recommend you choose the Specialization based on your programming language or platform of choice: Python, Java, .NET, & Node.js.'"
"https://www.coursera.org/specializations/aws-python-serverless-development","Modern Application Development with Python on AWS | Coursera","['Computer Science', 'Software Development']","['Amazon Dynamodb', 'Cloud Computing Architecture', 'Serverless Computing', 'Application development', 'Compute', 'Cloud Computing Security', 'AWS cloud', 'Networking', 'Storage', 'NoSQL Database', 'Cryptography', 'Workload']","specialization","b'This specialization is designed to help you master the skills of designing and building cloud-native applications on AWS. We begin with the foundational technical and cloud knowledge that you need to have to build in the AWS Cloud. In the first course, you will be introduced to several AWS compute services, different storage and database offerings that AWS provides, AWS\xc3\xa2\xc2\x80\xc2\x99 networking capabilities, monitoring capabilities and the AWS IAM service.\\n\\nThe second course of the specialization explores how to build an API driven application using Amazon API Gateway for serverless API hosting, AWS Lambda for serverless computing and Amazon Cognito for serverless authentication.\\n\\nModern applications require a modern database. Hence, the third course introduces you to NoSQL databases and the challenges they solve. We will dive deep into Amazon DynamoDB topics such as recovery, SDKs, partition keys, security and encryption, global tables, stateless applications, streams, and best practices. DynamoDB is a key-value and document database that delivers single-digit millisecond performance at any scale.\\n\\nFinally, you\xc3\xa2\xc2\x80\xc2\x99ll learn how to use Amazon CodeGuru Reviewer to detect issues and identify recommendations to improve the quality and security of your code.\\n\\nNote: There are 4 versions of this specialization. We recommend you choose the Specialization based on your programming language or platform of choice: Java, .NET, Node.js & Python.'"
"https://www.coursera.org/specializations/bayesian-statistics","Bayesian Statistics | Coursera","['Data Science', 'Probability and Statistics']","['Bayesian Statistics', 'Data Science', 'R Programming', 'Data Analysis', 'Statistics', 'Bayesian Inference', 'Gibbs Sampling', 'Markov Model', 'Mixture Model', 'Forecasting', 'Dynamic Linear Modeling', 'Time Series']","specialization","b'This Specialization is intended for all learners seeking to develop proficiency in statistics, Bayesian statistics, Bayesian inference, R programming, and much more. Through four complete courses (From Concept to Data Analysis; Techniques and Models; Mixture Models; Time Series Analysis) and a culminating project, you will cover Bayesian methods \xc3\xa2\xc2\x80\xc2\x94 such as conjugate models, MCMC, mixture models, and dynamic linear modeling \xc3\xa2\xc2\x80\xc2\x94 which will provide you with the skills necessary to perform analysis, engage in forecasting, and create statistical models using real-world data.'"
"https://www.coursera.org/specializations/become-a-journalist","Become a Journalist: Report the News! | Coursera","['Arts and Humanities', 'Music and Art']","['Journalism', 'Writing', 'Professional', 'News Writing', 'Multimedia']","specialization","b""This Specialization will develop and enhance your understanding of the global field of journalism. You'll learn best practices and ethical standards for newsgathering processes and compiling a news report through hands-on projects, peer-to-peer feedback, and issue exploration. You will also study journalism's impact on societal issues and trends, plus explore career opportunities in newspapers, magazine, social media, Internet multimedia, television, radio, corporate and community journalism. The final Capstone project will guide you through the journalistic portfolio process, where you will conceptualize, report and complete a professional-quality news report."""
"https://www.coursera.org/specializations/become-an-emt","Become an EMT | Coursera","['Health', 'Patient Care']","['Emergency Medicine', 'Emergency Medical Technician', 'EMT', 'Trauma', 'Dentures', 'Foams', 'Toe', 'Decontamination', 'infant', 'ingestion', 'listening', 'emergency']","specialization","b'Health care is an exciting and ever growing profession that can take you many different directions. You can apply the fundamentals you learn here about emergent patient care, stabilization, and disease processes toward becoming an EMT or further health care pursuits. In this specialization you will learn to care for stable and unstable patients before they get to a hospital, how to identify time sensitive diseases, and medical and traumatic conditions that affect both adults and pediatric patients.\\n\\nCourse 1 ensures you can assess a scene and prepare to provide care, understand the framework for patient assessment, history of emergency medical services, and the personal requirements to be an EMT. Course 2 addresses airway, breathing and circulation, medications and medication administration that EMTs are allowed to provide, and how to identify a patient having a stroke or diabetic emergency. Course 3 covers skills related to high performance CPR or cardiopulmonary resuscitation, toxicology, and wilderness emergency medicine. Course 4 offers skills for trauma emergencies and Course 5 focuses pregnancy, infants and pediatrics.\\n\\nEssential skills are demonstrated throughout the specialization. Finally, apply the course materials to real patient scenarios in the Capstone to help prepare you for national registry testing. For more information regarding educational requirements for licensure in U.S. states or U.S. territories see FAQ below.'"
"https://www.coursera.org/specializations/beginning-application-developer","Introduction to Application Development | Coursera","['Computer Science', 'Software Development']","['Build Automation', 'application programming', 'source control', 'Object-Oriented Programming (OOP)', 'agile', 'numeric operators', 'logic', 'Python Programming', 'Design Pattern', 'Computer Programming', 'Methods', 'Classes']","specialization","b""This Specialization is intended for anyone seeking to become an application programmer with no existing experience. Through four courses, you'll learn about the fundamental concepts of programming, object-orientation, and several necessary tools including source control and build automation. You'll also review several popular development methodologies that will likely be used in any programming career."""
"https://www.coursera.org/specializations/bi-foundations-sql-etl-data-warehouse","BI Foundations with SQL, ETL and Data Warehousing | Coursera","['Information Technology', 'Data Management']","['Shell Script', 'Bash (Unix Shell)', 'Linux', 'Cloud Databases', 'Python Programming', 'Ipython', 'Relational Database Management System (RDBMS)', 'SQL', 'Extraction, Transformation And Loading (ETL)', 'Apache Kafka', 'Apache Airflow', 'Data Pipelines']","specialization","b'Professionals with SQL, ETL, Enterprise Data Warehousing (EDW), Business Intelligence (BI) and Data Analysis skills are in great demand. This Specialization is designed to provide career relevant knowledge and skills for anyone wanting to pursue a job role in domains such as Data Engineering, Data Management, BI or Data Analytics. The program consists of four online courses. In the first course you learn the basics of SQL and how to query relational databases with this powerful language. Next you learn to use essential Linux commands and create basic shell scripts. You continue your journey by learning to build and automate ETL, ELT and data pipelines using BASH scripts, Apache Airflow and Apache Kafka. In the final course you learn about Data Lakes, Data Marts as well as work with Data Warehouses. You also create interactive reports and dashboards to derive insights from data in your warehouse. Note that this specialization has a significant emphasis on hands-on practice employing real tools used by data professionals. Every course has numerous hands-on labs as well as a course project. While you will benefit from some prior programming experience, it is not absolutely necessary for this course. The only pre-requisites for this specialization are basic computer and data literacy, and a passion to self-learn online.'"
"https://www.coursera.org/specializations/biancheng-suanfa","ç¨åºè®¾è®¡ä¸ç®æ³ | Coursera","['Computer Science', 'Algorithms']","['Data Structure', 'Algorithms', 'C Programming', 'C++', 'Computer Display Standard']","specialization","b'\xc3\xa6\xc2\x9c\xc2\xac\xc3\xa4\xc2\xb8\xc2\x93\xc3\xa9\xc2\xa1\xc2\xb9\xc3\xa8\xc2\xaf\xc2\xbe\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa6\xc2\x97\xc2\xa8\xc3\xa5\xc2\x9c\xc2\xa8\xc3\xa7\xc2\xb3\xc2\xbb\xc3\xa7\xc2\xbb\xc2\x9f\xc3\xa5\xc2\x9f\xc2\xb9\xc3\xa5\xc2\x85\xc2\xbb\xc3\xa4\xc2\xbd\xc2\xa0\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa8\xc2\xae\xc2\xbe\xc3\xa8\xc2\xae\xc2\xa1\xc3\xa4\xc2\xb8\xc2\x8e\xc3\xa7\xc2\xbc\xc2\x96\xc3\xa5\xc2\x86\xc2\x99\xc3\xa8\xc2\x83\xc2\xbd\xc3\xa5\xc2\x8a\xc2\x9b\xc3\xa3\xc2\x80\xc2\x82\xc3\xa7\xc2\xb3\xc2\xbb\xc3\xa5\xc2\x88\xc2\x97\xc3\xa8\xc2\xaf\xc2\xbe\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa4\xc2\xbb\xc2\x8e\xc3\xa8\xc2\xae\xc2\xa1\xc3\xa7\xc2\xae\xc2\x97\xc3\xa6\xc2\x9c\xc2\xba\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa5\xc2\x9f\xc2\xba\xc3\xa7\xc2\xa1\xc2\x80\xc3\xa7\xc2\x9f\xc2\xa5\xc3\xa8\xc2\xaf\xc2\x86\xc3\xa8\xc2\xae\xc2\xb2\xc3\xa8\xc2\xb5\xc2\xb7\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa6\xc2\x97\xc2\xa0\xc3\xa8\xc2\xae\xc2\xba\xc3\xa4\xc2\xbd\xc2\xa0\xc3\xa6\xc2\x9d\xc2\xa5\xc3\xa8\xc2\x87\xc2\xaa\xc3\xa4\xc2\xbb\xc2\xbb\xc3\xa4\xc2\xbd\xc2\x95\xc3\xa5\xc2\xad\xc2\xa6\xc3\xa7\xc2\xa7\xc2\x91\xc3\xa5\xc2\x92\xc2\x8c\xc3\xa8\xc2\xa1\xc2\x8c\xc3\xa4\xc2\xb8\xc2\x9a\xc3\xa8\xc2\x83\xc2\x8c\xc3\xa6\xc2\x99\xc2\xaf\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa9\xc2\x83\xc2\xbd\xc3\xa8\xc2\x83\xc2\xbd\xc3\xa5\xc2\xbf\xc2\xab\xc3\xa9\xc2\x80\xc2\x9f\xc3\xa7\xc2\x90\xc2\x86\xc3\xa8\xc2\xa7\xc2\xa3\xc3\xaf\xc2\xbc\xc2\x9b\xc3\xa5\xc2\x90\xc2\x8c\xc3\xa6\xc2\x97\xc2\xb6\xc3\xa6\xc2\x88\xc2\x91\xc3\xa4\xc2\xbb\xc2\xac\xc3\xa5\xc2\x8f\xc2\x88\xc3\xa7\xc2\xb3\xc2\xbb\xc3\xa7\xc2\xbb\xc2\x9f\xc3\xa6\xc2\x80\xc2\xa7\xc3\xa5\xc2\x9c\xc2\xb0\xc3\xa4\xc2\xbb\xc2\x8b\xc3\xa7\xc2\xbb\xc2\x8d\xc3\xa4\xc2\xba\xc2\x86C\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa8\xc2\xae\xc2\xbe\xc3\xa8\xc2\xae\xc2\xa1\xc3\xaf\xc2\xbc\xc2\x8cC++\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa8\xc2\xae\xc2\xbe\xc3\xa8\xc2\xae\xc2\xa1\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa7\xc2\xae\xc2\x97\xc3\xa6\xc2\xb3\xc2\x95\xc3\xa5\xc2\x9f\xc2\xba\xc3\xa7\xc2\xa1\xc2\x80\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa6\xc2\x95\xc2\xb0\xc3\xa6\xc2\x8d\xc2\xae\xc3\xa7\xc2\xbb\xc2\x93\xc3\xa6\xc2\x9e\xc2\x84\xc3\xa4\xc2\xb8\xc2\x8e\xc3\xa7\xc2\xae\xc2\x97\xc3\xa6\xc2\xb3\xc2\x95\xc3\xa7\xc2\x9b\xc2\xb8\xc3\xa5\xc2\x85\xc2\xb3\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa5\xc2\x86\xc2\x85\xc3\xa5\xc2\xae\xc2\xb9\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa5\xc2\x90\xc2\x84\xc3\xa9\xc2\x97\xc2\xa8\xc3\xa8\xc2\xaf\xc2\xbe\xc3\xa4\xc2\xb9\xc2\x8b\xc3\xa9\xc2\x97\xc2\xb4\xc3\xa8\xc2\x81\xc2\x94\xc3\xa7\xc2\xb3\xc2\xbb\xc3\xa7\xc2\xb4\xc2\xa7\xc3\xa5\xc2\xaf\xc2\x86\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa5\xc2\xbe\xc2\xaa\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa6\xc2\xb8\xc2\x90\xc3\xa8\xc2\xbf\xc2\x9b\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa8\xc2\x83\xc2\xbd\xc3\xa5\xc2\xa4\xc2\x9f\xc3\xa5\xc2\xb8\xc2\xae\xc3\xa4\xc2\xbd\xc2\xa0\xc3\xa5\xc2\xa5\xc2\xa0\xc3\xa5\xc2\xae\xc2\x9a\xc3\xa5\xc2\x9d\xc2\x9a\xc3\xa5\xc2\xae\xc2\x9e\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa5\xc2\xbc\xc2\x80\xc3\xa5\xc2\x8f\xc2\x91\xc3\xa5\xc2\x9f\xc2\xba\xc3\xa7\xc2\xa1\xc2\x80\xc3\xaf\xc2\xbc\xc2\x9b\xc3\xa8\xc2\xaf\xc2\xbe\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\x85\xc2\xa8\xc3\xa9\xc2\x83\xc2\xa8\xc3\xa9\xc2\x85\xc2\x8d\xc3\xa5\xc2\xa5\xc2\x97\xc3\xa5\xc2\x9c\xc2\xa8\xc3\xa7\xc2\xba\xc2\xbf\xc3\xa7\xc2\xbc\xc2\x96\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa6\xc2\xb5\xc2\x8b\xc3\xa8\xc2\xaf\xc2\x95\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa5\xc2\xb0\xc2\x86\xc3\xa6\xc2\x9c\xc2\x89\xc3\xa6\xc2\x95\xc2\x88\xc3\xa5\xc2\x9c\xc2\xb0\xc3\xa8\xc2\xae\xc2\xad\xc3\xa7\xc2\xbb\xc2\x83\xc3\xa5\xc2\x92\xc2\x8c\xc3\xa6\xc2\x8f\xc2\x90\xc3\xa5\xc2\x8d\xc2\x87\xc3\xa4\xc2\xbd\xc2\xa0\xc3\xa7\xc2\xbc\xc2\x96\xc3\xa5\xc2\x86\xc2\x99\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa5\xc2\xae\xc2\x9e\xc3\xa9\xc2\x99\xc2\x85\xc3\xa5\xc2\x8a\xc2\xa8\xc3\xa6\xc2\x89\xc2\x8b\xc3\xa8\xc2\x83\xc2\xbd\xc3\xa5\xc2\x8a\xc2\x9b\xc3\xa3\xc2\x80\xc2\x82\xc3\xa5\xc2\xb9\xc2\xb6\xc3\xa9\xc2\x80\xc2\x9a\xc3\xa8\xc2\xbf\xc2\x87\xc3\xa7\xc2\xbb\xc2\x93\xc3\xa4\xc2\xb8\xc2\x9a\xc3\xa5\xc2\xae\xc2\x9e\xc3\xa8\xc2\xb7\xc2\xb5\xc3\xa9\xc2\xa1\xc2\xb9\xc3\xa7\xc2\x9b\xc2\xae\xc3\xa4\xc2\xb8\xc2\xba\xc3\xa4\xc2\xbd\xc2\xa0\xc3\xa6\xc2\x8f\xc2\x90\xc3\xa4\xc2\xbe\xc2\x9b\xc3\xa5\xc2\xba\xc2\x94\xc3\xa7\xc2\x94\xc2\xa8\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa8\xc2\xae\xc2\xbe\xc3\xa8\xc2\xae\xc2\xa1\xc3\xa8\xc2\xa7\xc2\xa3\xc3\xa5\xc2\x86\xc2\xb3\xc3\xa5\xc2\xa4\xc2\x8d\xc3\xa6\xc2\x9d\xc2\x82\xc3\xa7\xc2\x8e\xc2\xb0\xc3\xa5\xc2\xae\xc2\x9e\xc3\xa9\xc2\x97\xc2\xae\xc3\xa9\xc2\xa2\xc2\x98\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa9\xc2\x94\xc2\xbb\xc3\xa7\xc2\x82\xc2\xbc\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa4\xc2\xbb\xc2\x8e\xc3\xa8\xc2\x80\xc2\x8c\xc3\xa7\xc2\xa7\xc2\xaf\xc3\xa7\xc2\xb4\xc2\xaf\xc3\xa5\xc2\xae\xc2\x9e\xc3\xa9\xc2\x99\xc2\x85\xc3\xa5\xc2\xbc\xc2\x80\xc3\xa5\xc2\x8f\xc2\x91\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa7\xc2\xbb\xc2\x8f\xc3\xa9\xc2\xaa\xc2\x8c\xc3\xa3\xc2\x80\xc2\x82\xc3\xa5\xc2\x9b\xc2\xa0\xc3\xa6\xc2\xad\xc2\xa4\xc3\xaf\xc2\xbc\xc2\x8c\xc3\xa6\xc2\x88\xc2\x91\xc3\xa4\xc2\xbb\xc2\xac\xc3\xa5\xc2\xb8\xc2\x8c\xc3\xa6\xc2\x9c\xc2\x9b\xc3\xa6\xc2\x9c\xc2\xac\xc3\xa4\xc2\xb8\xc2\x93\xc3\xa9\xc2\xa1\xc2\xb9\xc3\xa8\xc2\xaf\xc2\xbe\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa8\xc2\x83\xc2\xbd\xc3\xa5\xc2\xa4\xc2\x9f\xc3\xa5\xc2\xb8\xc2\xae\xc3\xa5\xc2\x8a\xc2\xa9\xc3\xa4\xc2\xbd\xc2\xa0\xc3\xa5\xc2\xae\xc2\x8c\xc3\xa6\xc2\x88\xc2\x90\xc3\xa4\xc2\xbb\xc2\x8e\xc3\xa4\xc2\xbb\xc2\x85\xc3\xa4\xc2\xba\xc2\x86\xc3\xa8\xc2\xa7\xc2\xa3\xc3\xa5\xc2\x9f\xc2\xba\xc3\xa6\xc2\x9c\xc2\xac\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa8\xc2\xae\xc2\xa1\xc3\xa7\xc2\xae\xc2\x97\xc3\xa6\xc2\x9c\xc2\xba\xc3\xa7\xc2\x9f\xc2\xa5\xc3\xa8\xc2\xaf\xc2\x86\xc3\xa5\xc2\x88\xc2\xb0\xc3\xa8\xc2\x83\xc2\xbd\xc3\xa5\xc2\xa4\xc2\x9f\xc3\xa5\xc2\x88\xc2\xa9\xc3\xa7\xc2\x94\xc2\xa8\xc3\xa9\xc2\xab\xc2\x98\xc3\xa8\xc2\xb4\xc2\xa8\xc3\xa9\xc2\x87\xc2\x8f\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa7\xc2\xa8\xc2\x8b\xc3\xa5\xc2\xba\xc2\x8f\xc3\xa8\xc2\xa7\xc2\xa3\xc3\xa5\xc2\x86\xc2\xb3\xc3\xa5\xc2\xae\xc2\x9e\xc3\xa9\xc2\x99\xc2\x85\xc3\xa9\xc2\x97\xc2\xae\xc3\xa9\xc2\xa2\xc2\x98\xc3\xa7\xc2\x9a\xc2\x84\xc3\xa8\xc2\xbd\xc2\xac\xc3\xa5\xc2\x8f\xc2\x98\xc3\xa3\xc2\x80\xc2\x82'"
"https://www.coursera.org/specializations/big-data","Big Data | Coursera","['Data Science', 'Data Analysis']","['Big Data', 'Neo4j', 'Mongodb', 'Apache Spark', 'Apache Hadoop', 'Mapreduce', 'Cloudera', 'Data Model', 'Data Modeling', 'Data Management', 'Splunk', 'Machine Learning Concepts']","specialization","b'Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.\\n\\n*********\\n\\nDo you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, you\xc3\xa2\xc2\x80\xc2\x99ll apply the skills you learned to do basic analyses of big data.'"
"https://www.coursera.org/specializations/big-data-introduccion","","['Data Science', 'Data Analysis']","[]","specialization","b'Este programa est\xc3\x83\xc2\xa1 pensado como una entrada al mundo de los datos masivos y su tratamiento. El primer curso tiene como objetivo mostrar al estudiante el impacto del Big Data en la sociedad actual, tanto en el mundo de los negocios como en el de la pol\xc3\x83\xc2\xadtica y administraciones p\xc3\x83\xc2\xbablicas, los medios de comunicaci\xc3\x83\xc2\xb3n y/o la investigaci\xc3\x83\xc2\xb3n cient\xc3\x83\xc2\xadfica. A lo largo de los cursos 2, 3 y 4 se estudian la identificaci\xc3\x83\xc2\xb3n, captura, pre-procesamiento, an\xc3\x83\xc2\xa1lisis y visualizaci\xc3\x83\xc2\xb3n de datos, desde un punto de vista \xc3\xa2\xc2\x80\xc2\x9cusuario\xc3\xa2\xc2\x80\xc2\x9d, y con una orientaci\xc3\x83\xc2\xb3n pr\xc3\x83\xc2\xa1ctica. Finalmente, el Capstone Project permite al estudiante aplicar los conocimientos adquiridos a un caso pr\xc3\x83\xc2\xa1ctico del campo de la astronom\xc3\x83\xc2\xada.\\n\\nAl finalizar los cursos de esta especializaci\xc3\x83\xc2\xb3n el estudiante ser\xc3\x83\xc2\xa1 capaz de:\\n\\n1. Entender el impacto del tratamiento de datos masivos en la sociedad actual.\\n\\n2. Entender y explicar la procedencia y caracter\xc3\x83\xc2\xadsticas de los datos masivos.\\n\\n3. Adquirir, preparar, almacenar, analizar, visualizar y manejar grandes conjuntos de datos.\\n\\n4. Extraer informaci\xc3\x83\xc2\xb3n de los datos.\\n\\n5. Trabajar dentro del ecosistema Hadoop.\\n\\n6. Contestar a una pregunta bien formulada en funci\xc3\x83\xc2\xb3n de la informaci\xc3\x83\xc2\xb3n disponible.\\n\\nContamos con un conjunto maravilloso de profesores, con una gran experiencia en el tema, provenientes tanto de la universidad como de la empresa.\\n\\nNecesitar\xc3\x83\xc2\xa1s una computadora de 64bits que permita virtualizacion, con un m\xc3\x83\xc2\xadnimo de 6G de RAM (8G recomendable) y 20G disponibles en disco.'"
"https://www.coursera.org/specializations/biology-everywhere","Biology Everywhere | Coursera","['Health', 'Basic Science']","['Explain the relationship between biology and other disciplines', 'Apply biology everywhere principles and mindset to the classroom', 'Relate and apply biology content to real world issues and daily life']","specialization","b'Where have you experienced biology today? Journey through the science of life through the lens of our daily lives. This specialization is intended to bridge the gap between traditional biology classes and the practical biology knowledge needed in the real world. In each module, a different biological concept is examined and related to some real-world issues or experiences in an effort to demonstrate why the science of life matters to your everyday experience. Content includes subjects typically covered in introductory biology classes like ecology and genetics as well as unique interdisciplinary topics such as the relationship between the arts and biology.\\n\\nLearners may be interested in reading Biology Everywhere: How the Science of Life Matters to Everyday Life by Dr. Melanie Peffer while completing the course.'"
"https://www.coursera.org/specializations/biostatistics-public-health","Biostatistics in Public Health  | Coursera","['Health', 'Public Health']","['Statistics', 'Statistical Hypothesis Testing', 'variability', 'regression', 'Normal Distribution', 'summary measures', 'binary data', 'Confidence Interval', 'p values', 'sampling', 'P-Value', 'Proportional Hazards Model']","specialization","b'This specialization is intended for public health and healthcare professionals, researchers, data analysts, social workers, and others who need a comprehensive concepts-centric biostatistics primer. Those who complete the specialization will be able to read and respond to the scientific literature, including the Methods and Results sections, in public health, medicine, biological science, and related fields. Successful learners will also be prepared to participate as part of a research team.'"
